hour,day_of_week,vehicle_count,weather,is_holiday,temperature,density_pct,congestion
0,3,0,0,0,34.7,0.0,0
19,0,266,0,0,32.0,53.8,1
14,4,97,2,0,28.3,15.4,0
20,6,119,0,0,35.5,21.5,0
7,4,382,1,0,33.9,80.0,2
15,5,142,2,0,32.7,26.9,0
6,5,136,0,0,29.4,24.7,0
4,3,44,0,0,31.5,10.4,0
5,3,8,0,0,28.8,5.2,0
5,6,22,0,0,20.1,6.3,0
5,2,30,1,0,22.4,9.0,0
21,0,195,2,0,30.7,36.7,0
22,2,80,2,0,33.3,11.7,0
12,5,218,1,0,31.1,47.5,1
7,1,304,0,0,20.2,59.8,1
6,5,113,0,0,20.5,22.1,0
18,5,107,0,1,28.7,24.8,0
10,6,170,0,0,33.9,35.6,0
18,1,269,0,0,35.0,55.2,1
9,6,221,0,0,20.9,49.9,1
23,5,143,1,0,18.7,27.1,0
16,5,236,3,0,32.1,49.6,1
6,3,191,3,0,19.2,38.4,0
22,1,66,2,0,22.5,14.0,0
15,5,98,3,0,31.2,23.6,0
17,3,398,0,0,37.8,81.1,2
12,0,114,0,0,31.9,24.4,0
12,0,80,1,0,29.6,19.2,0
14,5,96,0,0,31.9,18.3,0
6,1,158,0,0,31.0,29.1,0
3,5,18,2,0,25.5,1.1,0
1,0,19,0,0,36.9,0.0,0
20,2,224,3,0,30.5,51.0,1
1,0,15,0,0,31.8,0.0,0
22,6,122,0,0,27.3,23.9,0
20,5,78,0,0,20.3,15.0,0
20,5,175,0,0,29.7,35.8,0
8,5,362,1,0,21.6,74.5,2
9,4,328,0,0,32.3,68.2,1
12,6,166,0,0,34.3,31.9,0
2,4,28,0,0,34.4,5.1,0
6,5,64,0,0,30.0,13.6,0
17,3,242,0,0,20.6,47.7,1
2,4,21,1,0,19.7,9.0,0
9,2,348,0,0,37.5,71.1,2
7,2,146,2,1,36.1,31.4,0
14,1,158,0,0,28.5,33.6,0
17,4,242,0,0,34.4,51.9,1
6,1,241,1,0,37.1,48.7,1
18,2,438,1,0,26.4,83.7,2
8,3,272,0,0,27.1,55.6,1
22,1,102,0,0,32.7,18.4,0
18,5,203,0,0,21.3,39.3,0
13,3,46,0,1,19.6,11.0,0
3,5,20,0,0,30.8,7.2,0
8,1,290,0,0,18.2,58.1,1
12,0,145,0,0,28.5,29.9,0
15,0,245,1,0,35.3,54.1,1
19,0,290,0,0,36.9,58.7,1
11,6,203,3,0,28.6,47.3,1
18,1,356,0,0,32.3,72.9,2
4,3,43,0,0,36.4,3.3,0
22,6,88,0,0,32.1,19.6,0
11,6,150,0,0,37.1,31.0,0
9,5,272,2,0,26.1,57.9,1
20,0,180,0,0,19.9,38.0,0
2,5,5,2,0,34.2,0.8,0
21,4,173,0,0,28.0,30.9,0
12,0,203,2,0,32.9,40.0,0
23,2,258,1,0,37.0,49.0,1
1,4,61,0,0,36.6,10.5,0
7,1,283,1,0,28.3,58.4,1
15,3,183,3,0,24.8,41.6,0
3,2,67,0,0,22.3,14.6,0
18,3,376,0,0,36.7,71.6,2
1,3,19,1,0,19.1,5.1,0
14,2,102,0,0,25.0,24.0,0
11,0,170,0,0,19.7,32.2,0
13,0,108,0,0,33.4,21.2,0
15,3,184,0,0,35.8,36.8,0
3,3,54,0,0,20.8,8.4,0
0,2,5,1,0,20.2,2.9,0
4,3,34,0,0,18.6,6.4,0
15,5,139,0,0,27.8,29.0,0
10,6,141,2,0,28.0,25.9,0
3,0,0,0,0,24.9,0.0,0
1,5,5,0,0,29.9,3.1,0
15,2,101,0,0,26.6,19.1,0
5,1,39,0,0,23.3,13.0,0
21,6,74,0,0,33.7,13.9,0
19,1,279,2,0,30.6,56.5,1
3,1,16,0,0,21.8,6.0,0
0,4,38,2,0,25.6,3.3,0
22,5,65,0,0,26.5,8.6,0
13,5,123,0,0,25.3,20.7,0
7,2,369,0,0,18.0,77.6,2
6,2,112,2,0,20.0,20.7,0
15,2,179,0,0,31.4,43.5,0
10,2,203,0,0,33.6,38.9,0
11,1,65,0,0,25.7,13.6,0
20,5,76,0,0,37.4,19.2,0
22,3,136,0,0,28.9,33.2,0
23,3,49,0,0,32.4,16.0,0
6,3,195,0,0,35.5,42.6,0
11,3,179,0,0,26.7,38.9,0
16,4,81,0,0,23.5,18.0,0
1,4,48,3,0,21.8,11.9,0
21,4,274,3,0,21.3,53.1,1
17,6,161,0,0,22.1,30.2,0
18,1,340,0,0,36.6,68.0,1
16,5,103,0,0,35.0,20.3,0
17,0,230,0,0,22.8,44.6,0
4,2,36,0,0,33.8,9.3,0
6,4,144,0,0,30.7,31.7,0
2,5,31,0,0,20.7,6.5,0
10,0,112,0,0,25.1,26.8,0
8,0,615,3,0,33.6,100.0,2
3,5,51,0,0,31.1,9.7,0
19,4,269,0,0,24.5,51.6,1
20,6,139,0,0,26.9,23.1,0
4,3,3,0,0,21.7,0.4,0
18,3,269,0,0,23.6,53.4,1
5,6,9,0,0,19.4,5.7,0
7,3,489,3,0,20.0,99.7,2
23,6,35,0,0,25.6,4.5,0
0,6,36,2,0,20.6,12.1,0
8,1,188,0,0,33.8,41.3,0
17,5,248,2,0,19.7,51.1,1
18,3,245,0,0,27.6,48.3,1
17,5,167,0,0,18.4,31.0,0
17,2,234,2,0,26.3,45.7,1
0,1,18,0,0,31.1,6.9,0
21,5,61,0,0,21.4,17.1,0
3,2,0,0,0,20.4,4.6,0
19,1,380,0,0,30.0,74.5,2
4,5,2,0,0,23.7,0.0,0
15,5,41,0,0,36.1,8.7,0
4,6,47,0,0,25.8,5.0,0
2,0,7,3,0,23.6,2.4,0
4,1,36,0,0,27.9,6.8,0
19,6,226,0,0,36.9,44.0,0
13,4,112,0,0,28.6,17.6,0
2,4,41,0,0,33.5,9.7,0
22,0,57,0,0,37.9,9.8,0
17,3,349,2,0,19.2,66.3,1
4,2,28,1,0,29.0,0.0,0
6,6,97,1,0,20.3,19.5,0
23,0,94,0,0,19.1,24.1,0
2,3,16,2,0,18.6,8.2,0
2,1,0,0,0,34.3,0.0,0
15,5,149,0,0,37.0,28.4,0
23,2,67,0,0,18.3,14.8,0
1,5,4,1,1,28.1,0.0,0
13,5,112,0,0,32.2,23.2,0
16,2,86,0,0,21.1,19.5,0
12,1,141,0,0,19.1,31.9,0
23,4,172,0,0,31.8,34.1,0
20,5,129,0,0,19.1,25.3,0
6,2,116,0,0,30.1,20.6,0
7,2,201,0,0,22.2,37.7,0
6,4,101,2,0,22.8,19.5,0
18,0,349,1,0,18.9,70.9,2
9,0,418,1,0,37.2,86.3,2
10,6,63,0,0,20.6,10.7,0
13,5,62,0,0,33.5,16.2,0
12,3,114,2,0,23.8,22.0,0
2,5,37,1,0,35.7,7.4,0
22,1,184,0,0,37.8,34.6,0
14,6,120,0,0,30.5,17.9,0
22,6,49,0,0,37.9,12.2,0
18,5,335,0,0,18.3,69.0,1
17,6,255,1,0,19.7,50.3,1
10,1,145,0,0,23.6,29.2,0
2,0,35,1,0,23.2,8.5,0
14,5,161,2,0,37.4,28.3,0
11,6,77,0,0,30.4,14.1,0
11,4,244,3,0,25.5,51.2,1
14,2,91,3,0,18.9,14.4,0
22,6,115,0,0,20.1,23.9,0
18,3,356,0,0,35.5,67.1,1
11,3,62,0,0,34.4,13.8,0
5,5,27,3,0,25.9,5.4,0
12,2,114,0,0,30.1,18.0,0
3,2,29,0,0,37.0,9.3,0
6,2,100,3,0,33.5,17.8,0
13,3,155,0,0,18.5,28.6,0
8,5,186,0,0,23.5,37.7,0
22,3,107,0,0,31.4,24.8,0
1,0,9,0,0,37.3,0.0,0
6,2,98,0,0,28.7,19.8,0
11,5,96,1,0,29.2,20.5,0
23,5,94,0,0,31.3,20.7,0
4,3,56,0,0,24.3,11.7,0
8,4,368,3,0,36.9,72.5,2
14,5,88,0,0,22.4,15.6,0
22,4,95,0,0,22.3,19.3,0
21,4,126,0,0,25.3,22.0,0
16,6,146,0,0,31.0,21.8,0
13,2,122,0,0,28.5,25.7,0
5,3,41,0,0,29.9,10.9,0
12,2,141,0,0,26.7,21.1,0
3,0,45,0,0,31.0,6.0,0
3,3,48,0,0,28.9,11.5,0
16,4,98,0,0,35.0,25.8,0
14,4,83,0,0,27.4,16.7,0
14,3,131,0,0,33.7,24.0,0
11,6,98,0,0,35.6,19.3,0
13,5,37,2,0,26.3,11.0,0
4,6,41,1,0,34.4,6.7,0
10,1,217,3,0,22.8,41.0,0
19,5,252,0,0,36.6,49.3,1
20,3,172,0,0,36.1,31.5,0
13,1,261,1,0,28.1,52.6,1
20,2,58,0,0,24.4,16.5,0
0,3,33,1,1,21.1,7.6,0
2,4,57,1,0,20.6,10.6,0
20,6,100,0,0,36.0,19.3,0
17,6,435,1,0,33.7,83.0,2
21,0,223,2,0,30.5,47.2,1
3,3,7,0,0,20.8,1.2,0
2,0,11,0,0,34.8,1.7,0
15,6,17,0,1,37.2,11.6,0
21,3,82,0,0,36.2,17.3,0
9,0,195,0,0,30.6,36.7,0
10,2,103,0,0,28.9,19.3,0
23,2,68,0,0,18.6,17.0,0
16,6,90,2,0,20.3,18.4,0
10,1,150,1,0,36.8,25.7,0
15,1,134,0,0,29.0,29.6,0
23,6,80,0,0,26.0,14.4,0
5,1,16,2,0,23.6,8.8,0
18,6,335,0,0,33.9,69.9,1
13,3,118,1,0,34.3,22.3,0
12,3,74,0,0,36.0,18.6,0
5,0,51,0,0,26.2,10.4,0
11,3,40,0,1,24.5,10.6,0
7,0,267,0,0,20.9,54.9,1
0,2,46,1,0,22.3,6.7,0
7,4,241,0,0,22.2,46.3,1
17,2,429,2,0,34.1,88.9,2
18,5,303,1,0,24.4,59.8,1
6,0,144,0,0,37.8,27.6,0
3,3,17,0,0,25.7,0.5,0
9,0,379,2,0,37.8,77.1,2
4,6,12,0,0,28.7,7.8,0
10,5,51,0,1,34.6,7.6,0
8,2,291,0,0,29.1,58.3,1
19,0,351,0,0,27.1,74.4,2
11,4,71,0,0,34.5,14.0,0
10,6,85,0,0,21.4,18.4,0
17,0,462,2,0,23.2,89.2,2
3,0,43,0,0,24.6,9.9,0
8,5,197,0,0,27.2,38.9,0
4,6,47,2,0,35.9,12.1,0
21,0,172,0,0,27.6,38.0,0
10,6,93,0,0,23.3,25.3,0
11,4,86,0,0,30.9,18.9,0
2,3,16,0,0,22.3,4.2,0
15,0,235,1,0,33.2,47.6,1
9,5,192,0,0,28.1,37.7,0
11,3,174,2,0,28.3,35.8,0
2,2,22,0,0,37.0,3.5,0
4,3,28,1,0,22.8,6.1,0
8,0,245,0,0,25.0,53.0,1
2,2,33,0,0,28.0,3.6,0
1,3,53,0,0,31.0,14.0,0
6,2,189,0,0,23.5,41.8,0
13,0,93,0,0,37.2,18.2,0
1,0,11,0,0,28.6,0.0,0
19,5,326,0,0,20.0,63.8,1
15,1,103,0,0,30.7,24.5,0
3,1,19,1,0,27.5,3.7,0
5,2,18,0,0,24.6,0.6,0
0,5,0,0,0,21.6,0.0,0
5,5,39,0,0,25.0,10.1,0
0,3,17,0,0,18.9,5.0,0
21,2,73,0,0,21.3,13.9,0
3,2,36,0,0,27.8,6.1,0
8,5,245,0,0,18.3,48.1,1
22,2,211,1,0,35.1,39.4,0
8,5,254,0,0,21.0,54.9,1
21,1,163,0,0,29.6,31.6,0
6,5,75,2,0,25.6,18.3,0
20,5,179,2,0,37.7,39.8,0
8,5,228,0,0,29.8,48.3,1
6,0,112,1,0,34.7,21.1,0
14,4,78,1,0,23.8,16.8,0
21,1,182,0,0,37.3,36.3,0
9,3,266,1,0,18.3,50.5,1
9,6,265,0,0,24.1,53.9,1
21,6,51,0,1,25.0,7.2,0
21,6,102,3,0,32.3,23.6,0
13,4,135,0,0,18.6,25.6,0
21,5,97,0,0,36.1,20.1,0
19,2,336,0,0,35.5,68.0,1
21,6,107,0,0,29.1,20.7,0
2,2,31,0,0,28.9,8.0,0
3,1,45,0,0,28.1,7.6,0
14,2,72,0,0,26.2,17.0,0
0,6,16,1,0,30.3,0.0,0
18,4,258,0,0,36.0,52.0,1
12,1,191,0,0,34.1,44.0,0
1,0,45,1,0,31.0,6.0,0
3,6,0,0,0,24.6,0.0,0
23,4,145,1,0,19.1,30.5,0
4,4,63,0,0,22.5,13.1,0
4,2,59,1,0,36.7,12.9,0
22,1,93,0,0,30.1,20.1,0
3,1,33,0,0,34.7,8.5,0
1,0,29,0,0,21.7,9.1,0
8,6,202,0,0,31.2,41.5,0
4,5,0,0,1,32.9,0.0,0
16,5,93,0,0,27.6,20.4,0
18,3,236,0,0,25.7,52.9,1
13,6,168,0,0,27.1,33.3,0
0,4,47,0,0,35.9,6.5,0
1,2,0,0,0,32.5,3.3,0
5,2,67,2,0,22.2,13.0,0
12,4,195,0,0,25.0,32.5,0
14,5,112,0,0,33.7,24.6,0
2,6,28,0,0,27.4,4.2,0
18,5,256,1,0,28.5,51.1,1
18,4,192,0,0,26.1,39.4,0
23,1,171,0,0,28.0,34.8,0
7,6,272,1,0,22.7,56.4,1
13,0,76,0,0,18.7,13.9,0
11,4,85,0,0,21.5,18.5,0
12,1,125,0,0,22.0,24.2,0
14,5,150,0,0,21.2,32.0,0
2,4,0,3,1,19.9,1.8,0
0,2,12,0,0,35.3,0.0,0
21,5,102,1,0,28.6,23.2,0
18,6,281,0,0,30.4,54.9,1
2,3,0,0,0,19.4,2.4,0
16,2,189,0,0,19.0,38.9,0
0,1,26,0,0,34.6,10.7,0
2,6,41,3,0,19.5,7.7,0
16,4,95,0,0,19.1,18.0,0
15,2,102,0,0,26.4,20.3,0
1,1,45,1,0,24.6,8.1,0
7,3,436,2,0,36.1,89.6,2
11,0,85,0,0,30.2,12.2,0
15,1,173,0,0,18.7,31.4,0
20,2,89,0,0,35.0,14.6,0
1,0,12,1,0,28.7,5.3,0
17,3,410,1,0,31.9,87.1,2
17,1,296,0,0,30.3,58.9,1
6,2,180,0,0,22.6,35.5,0
7,3,396,2,0,33.9,79.4,2
0,6,15,1,0,19.5,6.0,0
5,2,4,0,1,31.1,0.0,0
4,4,0,0,0,31.1,0.7,0
17,1,340,1,0,25.1,70.9,2
22,2,158,1,0,23.9,33.1,0
8,2,324,0,0,19.1,65.4,1
15,2,213,2,0,34.8,45.6,1
9,5,185,0,0,32.5,30.2,0
7,5,235,1,0,37.1,48.8,1
1,2,0,0,0,34.5,0.0,0
8,6,260,0,0,35.3,47.3,1
1,1,2,0,0,26.6,1.9,0
1,4,58,2,0,36.2,15.7,0
8,6,343,0,0,18.5,68.3,1
13,6,58,1,0,32.7,14.2,0
17,3,412,2,0,23.7,87.2,2
13,4,200,1,0,23.2,43.9,0
23,1,105,0,0,34.0,25.9,0
7,6,300,0,0,25.9,62.0,1
11,2,55,1,0,34.2,11.2,0
9,4,415,1,0,35.0,78.2,2
0,3,31,0,1,25.2,5.5,0
6,3,229,2,0,23.5,43.3,0
2,3,28,1,0,23.5,12.1,0
7,5,252,2,0,31.1,50.1,1
20,0,113,0,0,26.8,23.0,0
17,5,321,3,0,37.8,65.7,1
21,6,95,0,0,32.4,19.1,0
3,0,13,0,0,19.5,7.7,0
18,2,307,0,0,19.4,59.5,1
4,0,36,1,0,24.7,7.8,0
15,2,105,0,0,18.9,18.8,0
0,0,75,1,0,28.2,11.0,0
18,5,167,0,0,34.6,32.0,0
12,6,104,0,0,19.5,20.8,0
16,4,118,1,0,28.8,22.3,0
1,4,9,0,0,26.8,0.0,0
18,2,286,0,0,34.0,53.0,1
14,2,157,0,0,22.8,31.2,0
2,2,48,0,0,25.2,5.1,0
7,3,246,0,0,34.6,51.5,1
7,6,298,0,0,31.3,59.8,1
9,2,253,0,0,26.4,46.2,1
15,5,124,0,0,21.6,24.1,0
5,0,25,1,0,32.2,2.7,0
4,6,0,0,1,31.8,0.8,0
16,6,73,0,0,26.4,18.2,0
22,4,153,0,0,24.7,25.0,0
19,4,385,1,0,19.5,77.3,2
13,5,179,1,0,23.8,35.4,0
23,1,165,0,0,34.4,35.0,0
4,0,24,0,0,31.0,5.4,0
14,1,68,0,0,36.9,11.3,0
9,3,360,0,0,35.9,71.0,2
13,2,68,0,0,21.6,11.2,0
23,5,98,0,0,29.5,22.4,0
11,2,97,0,0,27.7,19.5,0
9,2,478,1,0,36.5,100.0,2
4,0,19,1,0,33.1,3.6,0
1,4,4,0,0,27.8,0.0,0
6,2,171,0,0,32.6,29.7,0
14,2,112,1,0,36.4,17.0,0
13,3,96,2,0,37.9,14.4,0
2,5,35,1,0,24.5,7.8,0
8,3,380,0,0,33.5,77.5,2
1,3,30,1,0,28.4,1.3,0
21,6,39,0,0,30.7,10.3,0
4,4,29,2,0,31.5,4.4,0
4,3,35,1,0,23.7,7.4,0
2,4,16,1,0,18.1,8.0,0
17,4,286,0,0,26.4,59.9,1
12,5,80,0,0,27.7,15.5,0
7,2,355,0,0,30.6,68.3,1
17,3,391,0,0,37.3,71.7,2
13,3,168,0,0,20.3,31.4,0
21,0,184,0,0,20.6,36.2,0
19,3,261,0,0,23.4,49.2,1
1,4,33,0,0,24.4,6.2,0
13,3,107,0,0,27.7,21.6,0
20,6,42,0,1,22.4,7.9,0
6,6,125,2,0,30.3,23.5,0
19,4,116,1,1,34.0,23.7,0
11,6,90,0,0,19.0,19.1,0
17,1,491,1,0,25.9,94.9,2
9,6,285,0,0,26.3,60.7,1
0,0,46,1,0,28.5,8.9,0
15,0,95,0,0,22.6,19.1,0
8,5,254,1,0,31.1,52.6,1
2,0,14,1,0,33.2,3.5,0
0,5,54,0,0,21.0,13.3,0
12,1,201,2,0,33.7,41.1,0
23,0,207,0,0,20.0,39.6,0
12,2,131,0,0,26.1,27.3,0
9,5,282,0,0,18.3,53.5,1
11,6,51,0,0,22.5,10.6,0
7,3,274,0,0,30.9,54.7,1
20,0,192,0,0,35.3,37.8,0
7,0,401,0,0,27.5,79.8,2
7,0,275,0,0,24.2,49.4,1
1,2,10,0,0,35.4,0.4,0
17,6,221,0,0,37.2,44.5,0
14,5,47,0,0,32.8,9.9,0
13,5,144,0,0,18.3,26.3,0
5,1,51,3,0,18.8,14.0,0
5,5,34,0,0,33.0,4.8,0
12,0,132,0,0,23.9,29.3,0
10,4,137,0,0,21.3,28.7,0
21,1,181,3,0,25.4,34.3,0
14,1,90,2,0,32.4,23.3,0
16,5,83,0,0,26.3,13.6,0
2,0,43,0,0,31.9,11.4,0
10,0,159,0,0,21.1,34.8,0
17,1,279,0,0,21.9,53.8,1
18,5,238,0,0,26.1,51.2,1
17,5,323,0,0,21.0,63.9,1
8,1,354,0,0,33.9,71.7,2
10,4,164,0,0,23.5,33.6,0
5,0,47,3,0,19.8,9.0,0
4,1,0,0,0,19.6,2.4,0
16,6,140,0,0,24.5,30.1,0
7,4,376,1,0,32.1,70.0,2
16,2,130,2,0,34.8,29.9,0
8,5,317,0,0,26.8,59.2,1
21,0,59,0,0,25.0,14.9,0
14,6,205,1,0,22.3,44.0,0
12,2,214,1,0,18.2,39.5,0
16,1,53,0,1,19.9,9.4,0
16,0,177,0,0,23.5,32.1,0
1,5,14,0,0,19.1,2.4,0
22,3,185,0,0,27.8,36.1,0
3,0,36,0,0,32.3,9.5,0
4,0,35,1,0,19.1,10.9,0
10,0,55,0,0,35.1,15.2,0
21,6,206,2,0,21.4,39.9,0
16,0,49,0,0,34.8,9.2,0
6,6,86,0,0,23.3,13.0,0
1,2,20,0,0,26.2,1.6,0
9,2,363,0,0,27.3,75.5,2
18,3,257,2,0,21.7,56.2,1
10,4,45,0,0,21.4,5.3,0
20,2,145,2,0,36.9,27.2,0
23,6,96,0,0,25.6,19.3,0
8,1,261,0,0,34.7,53.0,1
5,2,39,0,0,19.8,5.4,0
11,2,75,0,0,34.6,16.3,0
18,3,313,0,0,37.9,61.2,1
20,6,164,0,0,24.8,32.8,0
23,6,96,0,0,22.2,20.7,0
8,0,309,0,0,30.6,61.8,1
14,4,58,0,0,31.2,10.3,0
22,0,198,2,0,18.2,39.3,0
10,2,118,0,0,36.3,23.3,0
14,4,183,0,0,34.2,35.5,0
18,5,226,0,0,34.7,44.7,0
19,2,271,0,0,18.8,59.0,1
3,3,18,0,0,29.5,5.3,0
5,4,57,0,0,29.9,10.5,0
6,4,48,0,0,24.7,11.7,0
9,6,274,1,0,27.2,54.1,1
0,5,0,2,0,24.0,3.0,0
7,6,331,0,0,22.9,67.2,1
11,0,143,0,0,27.4,28.3,0
15,5,66,0,0,22.9,14.4,0
4,2,25,0,0,33.5,0.3,0
19,3,331,0,0,31.4,62.8,1
7,4,308,0,0,25.2,58.0,1
19,4,293,2,0,30.9,59.0,1
6,0,103,0,0,24.8,25.8,0
4,2,22,0,0,27.6,11.1,0
5,1,7,0,0,20.1,3.3,0
21,5,45,2,0,34.1,10.3,0
10,1,179,0,0,27.1,30.4,0
13,6,82,0,0,32.8,15.1,0
14,4,189,0,0,24.7,35.4,0
3,6,23,0,0,33.2,3.1,0
4,0,26,2,0,29.8,4.7,0
19,5,167,0,0,27.3,32.3,0
15,3,143,2,0,31.7,22.7,0
10,5,102,1,0,28.9,22.4,0
11,3,33,0,1,30.7,3.4,0
23,0,172,0,0,21.5,35.1,0
4,5,26,0,0,35.9,10.5,0
22,4,255,1,0,34.7,48.2,1
14,0,79,0,0,20.9,8.2,0
16,5,164,2,0,33.0,32.2,0
0,1,12,0,0,31.1,5.7,0
3,6,39,0,0,24.1,12.8,0
7,5,340,0,0,27.5,65.0,1
8,5,194,0,0,28.0,40.2,0
12,1,60,0,0,26.1,10.6,0
21,1,117,0,0,33.8,23.1,0
7,1,127,0,1,19.3,33.3,0
14,4,186,0,0,28.8,32.7,0
0,2,40,0,0,26.9,8.8,0
6,4,74,0,0,23.1,16.2,0
2,5,70,3,0,19.7,16.9,0
11,2,46,0,0,31.5,9.5,0
19,4,376,0,0,26.6,76.1,2
9,4,493,3,0,25.5,97.4,2
12,4,91,0,0,25.9,19.0,0
18,2,393,0,0,33.6,77.6,2
17,3,271,0,0,36.0,56.1,1
11,5,143,2,0,37.2,27.8,0
17,4,379,2,0,27.9,76.9,2
14,1,187,0,0,23.8,37.3,0
14,5,164,2,0,25.7,35.9,0
13,1,163,0,0,20.8,32.4,0
19,4,305,2,0,24.5,55.7,1
18,5,346,0,0,25.4,72.6,2
20,3,118,2,0,35.0,20.9,0
11,5,85,0,0,36.7,15.5,0
4,2,24,0,0,29.6,3.0,0
21,4,180,0,0,21.5,40.1,0
20,0,112,1,0,35.4,16.0,0
14,5,141,0,0,18.6,36.4,0
15,6,195,1,0,37.2,41.8,0
22,6,215,3,0,32.3,43.6,0
23,0,63,0,0,34.4,12.4,0
12,5,56,0,0,26.8,12.2,0
4,6,0,1,0,33.1,1.4,0
11,3,166,0,0,22.9,35.1,0
8,0,392,0,0,27.2,80.1,2
7,6,264,0,0,26.9,53.1,1
18,2,335,1,0,21.0,66.4,1
7,2,487,1,0,24.1,96.9,2
18,5,253,1,0,31.5,50.1,1
4,4,0,0,0,30.7,3.4,0
18,2,343,0,0,25.3,70.4,2
12,3,106,0,0,24.9,12.4,0
16,2,106,0,0,36.5,23.2,0
15,1,67,0,0,31.4,14.0,0
7,2,373,0,0,30.2,74.5,2
20,1,66,0,0,36.3,12.0,0
7,5,192,0,0,26.0,41.3,0
16,0,265,3,0,34.9,55.8,1
1,3,38,0,0,23.1,5.3,0
22,5,65,0,0,32.3,14.1,0
19,2,204,0,0,21.8,37.9,0
16,2,208,0,0,29.7,37.5,0
14,0,80,1,0,24.4,14.1,0
15,0,193,0,0,20.0,41.2,0
19,3,236,0,0,26.6,50.1,1
20,1,46,0,0,33.1,10.7,0
13,4,185,0,0,24.6,39.2,0
9,5,288,2,0,23.0,58.9,1
16,2,107,0,0,33.1,19.5,0
0,2,0,0,0,27.9,1.3,0
13,5,182,2,0,26.9,38.6,0
6,6,108,0,0,24.1,23.7,0
16,3,185,0,0,30.2,40.6,0
10,1,109,0,0,21.4,23.9,0
21,1,153,0,0,27.5,31.7,0
7,2,283,2,0,24.1,59.8,1
10,5,187,1,0,27.0,37.5,0
12,6,171,1,0,26.1,32.1,0
20,6,79,0,0,23.5,15.6,0
21,5,178,1,0,18.5,33.8,0
10,4,186,0,0,22.3,35.2,0
8,0,401,0,0,32.5,79.8,2
15,0,169,0,0,37.2,31.4,0
8,4,284,0,0,19.1,55.9,1
17,2,375,0,0,27.4,69.3,1
10,6,220,1,0,35.5,44.5,0
18,1,335,0,0,24.6,67.0,1
17,4,381,0,0,20.8,73.7,2
22,5,203,3,0,25.2,42.3,0
5,2,39,0,0,24.7,10.6,0
8,4,312,0,0,20.4,57.6,1
12,6,156,0,0,28.6,29.3,0
0,4,34,0,0,28.1,4.5,0
15,2,179,0,0,32.7,33.0,0
17,6,202,0,0,28.3,42.6,0
14,4,157,0,0,19.5,30.8,0
14,3,185,3,0,21.0,36.2,0
5,5,45,0,0,33.6,4.1,0
0,3,0,0,0,34.6,1.9,0
7,2,372,0,0,22.5,70.7,2
17,3,306,0,0,34.4,61.4,1
4,1,15,0,0,21.6,3.8,0
19,6,73,0,1,25.0,18.1,0
10,1,113,0,0,21.3,18.7,0
6,6,126,0,0,36.0,17.6,0
12,0,174,1,0,32.8,35.4,0
14,3,66,0,0,25.6,18.6,0
5,4,55,1,0,20.4,14.7,0
3,3,18,0,0,37.9,4.2,0
6,0,87,0,0,23.1,15.9,0
0,0,8,0,0,37.2,4.0,0
11,2,120,0,0,35.0,21.1,0
22,0,67,1,0,35.5,14.8,0
23,5,94,0,0,34.9,20.1,0
0,1,0,0,0,27.4,3.2,0
19,6,400,1,0,23.9,85.0,2
5,3,47,2,0,37.3,10.6,0
11,0,173,0,0,22.1,33.1,0
11,6,97,0,0,33.7,19.5,0
15,0,192,0,0,26.2,33.1,0
19,5,205,0,0,18.3,39.4,0
13,0,195,0,0,37.7,37.8,0
4,6,22,0,0,24.2,3.1,0
4,2,31,0,0,30.3,6.7,0
15,3,139,2,0,21.9,25.3,0
4,6,9,0,0,19.6,4.8,0
9,4,367,0,0,21.7,73.4,2
10,5,164,0,0,28.4,33.0,0
4,2,6,0,0,29.6,0.2,0
20,0,82,3,0,18.3,16.9,0
5,3,14,0,0,27.7,5.3,0
20,6,96,0,0,27.0,17.0,0
19,2,408,0,0,23.6,79.6,2
10,2,189,0,0,24.8,36.9,0
14,5,105,2,0,33.3,17.7,0
11,3,171,3,0,20.5,31.7,0
3,0,27,0,0,35.5,4.0,0
13,4,170,0,0,35.3,36.6,0
12,6,119,3,0,21.9,24.5,0
6,5,175,0,0,33.6,35.7,0
16,0,175,0,0,22.6,37.6,0
11,1,96,0,0,30.7,18.8,0
17,4,300,0,0,19.0,61.2,1
12,4,99,2,0,27.4,19.5,0
0,0,65,0,0,24.2,13.8,0
19,0,236,0,0,20.9,45.5,1
12,6,97,0,0,29.8,13.3,0
2,1,24,0,0,35.9,4.4,0
21,1,113,0,0,23.5,26.9,0
20,0,164,0,0,33.4,35.6,0
21,3,155,0,0,32.9,33.9,0
2,6,5,0,0,23.4,4.2,0
8,0,392,0,0,21.4,78.7,2
9,1,356,0,0,32.6,71.8,2
7,6,268,0,0,32.0,52.1,1
1,5,47,1,0,34.8,8.8,0
8,5,234,0,0,34.7,48.4,1
0,0,31,0,0,29.7,9.8,0
13,5,234,3,0,34.5,46.6,1
19,6,317,0,0,35.4,62.4,1
1,4,23,1,0,30.9,4.6,0
3,0,63,0,0,29.6,14.4,0
13,6,186,1,0,24.9,33.6,0
18,6,373,2,0,34.3,68.8,1
21,0,120,0,0,30.6,22.3,0
9,3,345,1,0,35.0,65.3,1
21,2,93,3,0,23.5,17.1,0
14,5,100,0,0,33.9,19.7,0
17,5,216,0,0,25.0,42.2,0
2,2,14,0,0,34.1,7.2,0
9,0,370,0,0,26.1,75.0,2
20,1,176,0,0,35.1,36.1,0
