hour,day_of_week,vehicle_count,weather,is_holiday,temperature,density_pct,congestion
3,2,0,0,0,22.9,0.0,0
4,2,23,0,0,25.5,5.2,0
7,5,277,2,0,32.8,51.4,1
8,2,395,1,0,28.4,76.1,2
0,1,17,0,0,22.8,7.0,0
21,1,111,0,0,22.4,20.2,0
10,1,80,0,0,35.4,12.9,0
1,5,27,2,0,20.5,7.0,0
17,6,271,0,0,28.1,57.8,1
9,1,262,0,0,21.5,54.6,1
9,4,410,0,0,23.4,85.0,2
2,2,51,0,0,26.8,7.9,0
23,3,71,1,0,33.9,9.9,0
13,6,139,2,0,24.0,32.3,0
17,5,235,0,0,24.1,46.0,1
17,4,239,0,0,32.3,47.0,1
6,0,61,0,1,32.5,16.2,0
13,3,179,0,0,27.8,37.5,0
2,3,44,3,0,20.5,10.2,0
6,6,148,0,0,36.3,36.1,0
16,5,142,0,0,31.9,26.5,0
13,5,127,0,0,36.4,28.2,0
22,5,51,0,1,21.0,10.4,0
21,1,50,0,0,37.0,10.8,0
3,6,66,1,0,25.7,17.8,0
2,4,28,2,0,21.3,7.1,0
22,2,124,0,0,35.7,26.4,0
23,3,95,2,0,35.4,22.2,0
18,6,284,1,0,23.4,55.7,1
22,2,8,0,1,27.8,0.0,0
22,3,62,0,0,32.7,9.3,0
11,1,102,0,0,21.6,14.5,0
18,6,326,0,0,33.0,71.4,2
8,6,297,0,0,30.5,56.1,1
2,2,18,0,0,19.3,2.9,0
7,3,328,1,0,18.2,64.8,1
21,4,54,0,0,22.2,11.7,0
19,4,418,1,0,36.6,86.0,2
19,3,275,0,0,24.9,57.6,1
11,5,163,0,0,37.5,30.9,0
3,0,0,0,0,32.5,0.0,0
19,0,266,0,0,32.0,54.0,1
14,4,188,2,0,28.3,36.9,0
0,5,6,1,0,18.3,6.0,0
23,2,163,0,0,27.7,34.1,0
2,2,36,2,0,36.6,9.4,0
23,3,132,0,0,20.9,28.4,0
22,4,69,0,1,19.7,17.3,0
14,1,218,3,0,27.6,44.1,0
7,1,279,2,0,32.0,51.9,1
22,0,174,2,0,36.1,36.0,0
7,5,184,0,0,36.0,34.8,0
17,5,234,0,0,31.8,45.2,1
19,0,392,0,0,32.3,80.2,2
20,5,94,3,0,26.7,22.5,0
8,0,343,0,0,24.8,68.7,1
23,0,114,0,0,24.3,23.7,0
23,0,106,0,0,21.8,26.3,0
10,6,142,0,0,33.9,29.1,0
18,1,269,0,0,35.0,61.6,1
9,6,220,0,0,20.9,45.7,1
23,5,97,1,0,18.7,14.1,0
16,5,198,3,0,32.1,41.9,0
6,3,275,3,0,19.2,56.1,1
4,6,0,1,0,36.7,3.9,0
5,6,25,0,0,37.7,7.0,0
0,4,27,0,0,27.5,5.0,0
12,0,119,0,0,31.9,20.1,0
12,0,220,1,0,29.6,43.4,0
22,2,149,0,0,20.8,27.2,0
9,1,455,1,0,21.9,89.3,2
11,5,149,0,0,33.7,31.6,0
12,3,135,0,0,19.1,32.0,0
5,0,16,0,0,24.8,4.4,0
20,5,94,0,0,22.8,15.2,0
22,4,123,0,0,25.5,25.9,0
14,6,118,0,0,30.6,27.2,0
0,0,26,0,0,30.8,3.4,0
0,4,33,0,0,23.5,6.2,0
18,1,430,3,0,32.1,86.0,2
4,0,35,1,0,35.2,4.6,0
12,6,166,0,0,34.3,35.1,0
15,0,168,0,0,32.3,33.2,0
6,5,67,0,0,30.0,14.7,0
17,3,242,0,0,20.6,45.7,1
2,4,21,1,0,19.7,2.9,0
9,2,348,0,0,37.5,71.8,2
7,2,146,2,1,36.1,28.1,0
14,1,143,0,0,28.5,33.8,0
17,4,242,0,0,34.4,47.2,1
6,1,219,1,0,37.1,44.5,0
6,4,104,0,0,30.4,23.6,0
8,2,261,2,0,26.0,47.9,1
21,3,127,0,0,22.1,20.1,0
20,5,157,1,0,29.3,26.8,0
19,1,315,0,0,37.8,66.8,1
0,4,58,0,0,28.6,9.9,0
13,0,176,0,0,36.2,42.9,0
4,6,15,0,0,20.0,1.3,0
3,6,33,0,0,32.6,7.2,0
15,0,192,1,0,35.3,43.0,0
19,0,290,0,0,36.9,64.0,1
11,6,203,3,0,28.6,46.8,1
15,4,87,0,0,28.3,21.0,0
4,3,43,0,0,36.4,11.7,0
22,6,70,0,0,32.1,15.8,0
11,6,118,0,0,37.1,25.9,0
9,5,270,2,0,26.1,52.3,1
20,0,106,0,0,19.9,18.7,0
2,5,7,2,0,34.2,1.4,0
21,4,151,0,0,28.0,29.7,0
22,0,125,0,0,36.2,23.6,0
22,3,200,1,0,22.9,42.1,0
21,4,71,0,1,21.4,17.1,0
7,1,283,1,0,28.3,56.9,1
15,3,244,3,0,24.8,53.2,1
17,6,229,0,0,24.0,42.4,0
6,0,131,0,0,22.3,25.6,0
1,3,19,1,0,19.1,1.6,0
14,2,163,0,0,25.0,27.0,0
12,2,70,0,1,22.0,13.8,0
4,3,38,0,0,21.1,7.2,0
7,3,260,0,0,26.6,56.5,1
8,0,237,0,0,26.8,49.3,1
23,3,22,2,1,32.2,1.3,0
9,0,198,0,0,24.6,45.2,1
21,1,103,3,0,37.7,24.3,0
15,4,181,0,0,20.5,37.9,0
16,5,88,1,0,25.8,16.9,0
0,1,0,0,0,33.3,0.0,0
21,6,143,3,0,32.7,27.5,0
9,2,322,1,0,23.0,67.7,1
5,1,39,0,0,23.3,13.5,0
21,6,65,0,0,33.7,17.6,0
19,1,279,2,0,30.6,54.3,1
3,1,16,0,0,21.8,0.0,0
0,4,38,2,0,25.6,8.0,0
22,5,60,0,0,26.5,6.7,0
13,5,172,0,0,25.3,35.4,0
22,3,43,2,0,21.6,8.2,0
21,5,93,0,0,23.6,17.2,0
13,1,80,0,0,24.7,11.2,0
21,0,127,1,0,20.6,26.9,0
23,6,65,0,0,22.8,11.4,0
18,3,341,0,0,30.6,64.7,1
1,4,22,2,0,34.3,0.0,0
3,0,22,0,0,24.0,4.3,0
17,5,320,0,0,26.4,69.3,1
17,2,295,0,0,32.3,64.0,1
15,3,169,3,0,33.8,32.4,0
8,5,174,0,0,37.1,33.0,0
23,6,40,0,0,35.4,9.4,0
14,6,130,0,0,25.8,23.0,0
6,1,44,0,1,29.8,9.7,0
14,4,106,0,0,24.1,23.5,0
22,2,78,0,0,18.9,19.3,0
1,5,0,2,0,36.5,0.0,0
20,1,135,0,0,20.3,26.4,0
20,4,116,0,0,36.9,20.6,0
23,1,77,0,0,24.5,12.9,0
0,6,0,1,0,23.6,0.0,0
17,5,253,1,0,33.6,51.7,1
20,2,100,0,0,29.0,22.7,0
10,2,119,0,0,35.2,21.4,0
14,1,126,0,0,21.0,29.7,0
15,1,208,1,0,21.5,40.8,0
23,1,77,0,0,21.3,15.3,0
21,4,113,0,0,26.5,20.4,0
3,5,27,1,0,34.2,0.0,0
12,3,65,1,1,33.3,15.7,0
4,1,18,0,0,36.8,5.8,0
0,6,34,1,0,24.8,6.0,0
6,1,99,0,0,26.9,20.0,0
10,3,174,0,0,31.8,36.3,0
3,0,38,0,0,23.9,2.9,0
4,0,11,0,0,26.5,0.6,0
20,2,156,2,0,25.7,33.6,0
15,1,118,0,0,37.1,19.8,0
2,4,0,0,0,36.5,0.9,0
19,1,380,0,0,30.0,71.9,2
4,5,2,0,0,23.7,1.8,0
15,5,138,0,0,36.1,27.5,0
0,6,6,0,0,31.1,0.0,0
12,3,101,1,0,27.6,23.7,0
18,3,223,0,0,19.8,42.4,0
12,2,150,0,0,31.9,27.6,0
20,2,124,2,0,36.4,25.4,0
17,3,262,0,0,28.7,55.8,1
2,4,41,0,0,33.5,5.2,0
22,0,55,0,0,37.9,11.2,0
17,3,349,2,0,19.2,71.1,2
4,2,28,1,0,29.0,7.7,0
6,6,174,1,0,20.3,35.3,0
12,5,70,3,1,25.4,12.9,0
21,4,57,1,0,35.4,8.9,0
11,1,190,0,0,29.4,38.3,0
4,6,47,1,0,33.0,6.2,0
15,3,79,0,0,30.9,7.0,0
3,1,23,0,0,30.1,5.9,0
5,0,44,0,0,37.0,11.5,0
22,6,74,0,0,24.1,7.7,0
5,2,1,0,0,37.6,0.0,0
12,4,169,0,0,34.5,35.7,0
2,6,25,0,0,31.1,11.2,0
5,0,0,0,0,21.9,0.1,0
2,2,13,1,0,18.6,0.4,0
17,0,271,0,0,33.1,53.7,1
17,1,361,0,0,23.4,76.3,2
1,4,4,0,0,19.0,0.0,0
0,2,35,3,0,28.0,4.6,0
23,2,144,1,0,19.9,27.4,0
3,4,34,0,0,29.7,3.9,0
18,6,255,0,0,21.0,51.4,1
20,0,126,0,0,22.3,30.1,0
22,1,140,0,0,37.8,29.0,0
10,3,196,0,0,25.2,38.4,0
1,5,51,0,0,22.2,9.3,0
2,1,0,3,0,19.9,0.0,0
9,4,411,1,0,35.9,84.8,2
14,2,156,0,0,19.4,31.0,0
11,0,178,1,0,27.2,35.1,0
14,5,126,2,0,37.4,34.8,0
11,6,129,0,0,30.4,26.7,0
14,2,96,0,0,24.3,16.9,0
16,3,173,2,0,31.7,33.3,0
23,6,66,1,0,18.2,16.6,0
12,1,238,2,0,22.5,47.9,1
21,0,95,0,0,28.7,14.7,0
2,1,65,2,0,36.4,15.8,0
6,3,135,0,0,37.9,25.0,0
22,5,68,0,0,18.8,19.2,0
4,5,45,0,0,37.8,12.2,0
1,6,0,0,0,27.5,0.0,0
0,6,0,0,0,30.7,3.8,0
2,2,39,0,0,32.2,8.0,0
6,5,171,0,0,19.1,36.8,0
10,6,129,0,0,36.8,27.3,0
17,5,496,3,0,26.7,96.7,2
12,6,54,1,1,29.9,8.9,0
19,1,585,3,0,36.8,100.0,2
0,1,11,2,0,28.0,1.2,0
21,3,105,1,0,37.8,19.8,0
14,5,94,0,0,22.4,15.9,0
22,4,68,0,0,22.3,14.9,0
21,4,87,0,0,25.3,23.6,0
16,6,123,0,0,31.0,21.4,0
13,2,178,0,0,28.5,35.7,0
3,1,24,0,0,29.1,9.0,0
13,3,159,0,0,31.6,31.6,0
22,4,59,2,0,20.0,13.2,0
2,5,37,2,1,20.1,4.2,0
17,0,368,0,0,34.1,74.9,2
13,1,115,0,0,25.6,22.4,0
3,2,54,2,0,26.3,13.8,0
0,2,38,0,0,23.4,11.2,0
9,6,210,2,0,31.5,49.8,1
1,0,34,1,1,34.8,8.5,0
10,2,156,0,0,26.6,32.2,0
6,4,205,1,0,34.0,41.6,0
4,5,35,1,0,26.1,5.9,0
5,3,29,1,0,20.5,6.8,0
18,6,365,1,0,36.3,72.1,2
10,1,195,0,0,18.2,39.5,0
4,0,40,0,0,37.4,12.0,0
0,5,63,3,0,30.7,9.6,0
5,1,19,0,0,21.9,7.2,0
8,5,194,0,0,20.9,42.8,0
18,6,181,0,0,29.9,35.8,0
9,2,285,0,0,27.9,50.6,1
12,0,144,0,0,19.5,27.0,0
6,5,129,2,0,30.7,29.7,0
5,2,0,0,1,29.3,0.0,0
3,2,14,0,0,30.3,0.0,0
5,4,15,2,0,21.9,1.5,0
0,4,0,0,0,35.3,2.5,0
0,2,5,0,0,31.8,2.6,0
8,3,364,0,0,32.2,72.1,2
14,5,160,0,0,36.9,30.9,0
8,1,376,1,0,32.3,74.0,2
18,6,337,0,0,33.9,64.6,1
13,3,192,1,0,34.3,43.2,0
19,3,345,0,0,25.5,68.0,1
14,1,196,3,0,23.1,42.9,0
19,6,363,3,0,28.6,77.2,2
3,1,0,0,0,21.7,3.0,0
6,5,68,0,0,24.3,12.3,0
22,0,85,0,0,29.3,18.2,0
17,0,241,0,0,28.5,48.1,1
8,5,239,2,0,35.2,45.1,1
20,3,67,0,0,34.3,14.4,0
1,6,0,0,0,23.5,0.0,0
14,1,80,0,0,22.7,19.6,0
0,5,22,0,0,18.1,3.0,0
4,6,10,0,0,28.7,2.6,0
10,5,44,0,1,34.6,9.6,0
8,2,291,0,0,29.1,57.4,1
19,0,351,0,0,27.1,72.0,2
11,4,83,0,0,34.5,15.2,0
10,6,91,0,0,21.4,20.8,0
17,0,462,2,0,23.2,88.4,2
3,0,43,0,0,24.6,9.0,0
8,5,197,0,0,27.2,45.2,1
4,6,48,2,0,35.9,6.6,0
21,0,109,0,0,27.6,19.8,0
10,6,84,0,0,23.3,18.3,0
11,4,182,0,0,30.9,36.9,0
22,0,128,0,0,22.2,26.7,0
14,6,173,0,0,24.8,36.1,0
16,4,168,1,0,24.2,35.5,0
16,0,156,0,0,25.3,34.5,0
16,1,100,0,0,23.6,21.2,0
18,5,188,0,0,20.1,36.9,0
0,3,30,0,0,31.2,8.0,0
8,0,243,0,0,26.6,54.3,1
16,3,75,0,0,23.5,14.6,0
20,3,92,0,0,23.9,15.5,0
19,2,357,0,0,26.7,74.7,2
20,1,70,0,0,19.1,13.6,0
8,1,363,0,0,22.5,66.1,1
12,3,159,1,0,35.6,34.3,0
6,1,154,0,0,23.8,29.2,0
23,0,110,0,0,32.0,21.7,0
22,1,101,0,0,21.3,21.2,0
4,0,0,0,0,18.4,0.6,0
5,5,42,0,0,25.0,10.5,0
0,3,17,0,0,18.9,2.1,0
21,2,54,0,0,21.3,12.3,0
3,2,36,0,0,27.8,6.4,0
8,5,245,0,0,18.3,51.2,1
22,2,173,1,0,35.1,36.4,0
3,2,27,1,0,18.4,2.6,0
21,1,146,0,0,29.6,32.5,0
11,1,147,0,0,37.1,27.8,0
8,5,330,2,0,27.0,68.4,1
8,5,228,0,0,29.8,46.7,1
6,0,130,1,0,34.7,31.5,0
14,4,116,1,0,23.8,22.5,0
21,1,144,0,0,37.3,27.8,0
21,1,60,0,0,34.0,11.9,0
1,1,0,0,0,19.1,0.0,0
13,2,122,0,0,23.0,26.8,0
16,5,142,0,0,37.1,23.6,0
4,5,0,0,0,19.6,0.0,0
15,2,117,0,0,25.7,20.2,0
8,2,299,0,0,26.7,62.7,1
4,5,9,0,0,26.3,6.9,0
9,0,299,2,0,27.2,59.5,1
13,0,201,0,0,24.3,39.7,0
14,2,98,0,0,26.2,19.8,0
0,6,15,1,0,30.3,6.5,0
18,4,258,0,0,36.0,48.8,1
12,1,204,0,0,34.1,41.5,0
14,6,124,0,0,34.6,27.7,0
10,4,105,0,0,27.6,22.5,0
3,5,30,0,0,32.3,6.6,0
16,1,311,3,0,20.7,65.2,1
4,2,59,1,0,36.7,3.7,0
22,1,78,0,0,30.1,17.6,0
3,1,33,0,0,34.7,4.6,0
1,0,29,0,0,21.7,0.3,0
8,6,203,0,0,31.2,42.1,0
4,5,0,0,1,32.9,4.1,0
16,5,85,0,0,27.6,16.6,0
18,3,236,0,0,25.7,50.1,1
13,6,133,0,0,27.1,31.4,0
0,4,47,0,0,35.9,13.3,0
1,2,0,0,0,32.5,4.9,0
5,2,67,2,0,22.2,15.6,0
12,4,188,0,0,25.0,37.8,0
10,3,229,1,0,23.6,41.0,0
12,0,158,0,0,25.5,30.9,0
21,1,136,2,0,33.5,24.7,0
4,5,54,3,0,25.0,17.3,0
2,0,6,1,1,22.6,0.7,0
15,5,196,1,0,37.6,39.6,0
3,1,0,0,0,37.5,1.7,0
19,2,516,1,0,19.5,100.0,2
19,5,393,2,0,24.4,83.7,2
12,1,123,0,0,22.0,22.7,0
14,5,169,0,0,21.2,34.4,0
6,0,88,0,0,31.4,15.4,0
4,0,5,0,0,28.9,0.0,0
5,5,23,2,0,30.8,2.8,0
6,4,210,0,0,25.1,41.9,0
4,6,19,0,0,25.5,2.5,0
2,1,0,0,0,20.4,0.0,0
19,4,268,0,0,36.8,49.4,1
22,2,84,2,0,37.4,16.6,0
18,1,381,2,0,28.0,71.7,2
1,4,0,0,0,27.4,2.3,0
1,2,0,0,0,35.8,0.2,0
6,4,179,0,0,33.1,31.4,0
7,3,436,2,0,36.1,86.3,2
11,0,105,0,0,30.2,18.7,0
15,1,138,0,0,18.7,28.6,0
20,2,60,0,0,35.0,16.0,0
1,0,12,1,0,28.7,0.0,0
17,3,410,1,0,31.9,82.3,2
17,1,296,0,0,30.3,58.7,1
6,2,135,0,0,22.6,29.0,0
7,3,396,2,0,33.9,79.8,2
0,6,15,1,0,19.5,0.7,0
5,2,4,0,1,31.1,0.0,0
4,4,0,0,0,31.1,0.0,0
17,1,340,1,0,25.1,71.2,2
22,2,167,1,0,23.9,33.5,0
16,2,130,0,0,20.1,31.7,0
22,4,110,0,0,36.2,21.8,0
9,5,182,0,0,32.5,34.3,0
7,5,237,1,0,37.1,42.9,0
1,2,0,0,0,34.5,0.0,0
8,6,261,0,0,35.3,47.4,1
1,1,2,0,0,26.6,1.2,0
1,4,58,2,0,36.2,13.1,0
8,6,346,0,0,18.5,64.5,1
13,6,80,1,0,32.7,18.7,0
17,3,412,2,0,23.7,81.0,2
13,4,175,1,0,23.2,35.4,0
23,1,70,0,0,34.0,18.8,0
7,6,300,0,0,25.9,62.7,1
11,2,184,1,0,34.2,36.0,0
3,2,19,0,0,23.3,1.1,0
14,0,161,0,0,37.3,25.7,0
17,1,371,0,0,19.6,72.0,2
10,0,124,0,0,33.7,24.2,0
4,1,0,0,0,30.4,0.0,0
3,5,11,0,1,35.2,1.8,0
1,4,12,0,0,32.3,2.6,0
0,5,19,1,0,28.8,3.1,0
7,2,214,0,0,20.3,40.8,0
6,2,122,1,0,31.6,24.9,0
9,1,124,0,1,25.2,26.1,0
15,2,188,0,0,18.9,34.3,0
18,0,395,0,0,24.3,83.2,2
18,5,165,0,0,34.6,32.7,0
12,6,163,0,0,19.5,32.7,0
18,4,324,0,0,32.7,66.9,1
16,6,115,0,0,28.5,23.7,0
8,1,265,0,0,22.9,55.9,1
7,3,475,3,0,31.9,95.9,2
11,0,173,0,0,36.3,32.8,0
19,1,246,0,0,29.4,50.3,1
7,6,297,0,0,31.3,56.0,1
9,2,253,0,0,26.4,50.9,1
15,5,97,0,0,21.6,19.3,0
5,0,25,1,0,32.2,4.4,0
4,6,0,0,1,31.8,0.0,0
16,6,86,0,0,26.4,11.6,0
22,4,110,0,0,24.7,20.4,0
19,4,385,1,0,19.5,77.3,2
13,5,142,1,0,23.8,28.9,0
23,1,100,0,0,34.4,16.9,0
4,0,24,0,0,31.0,8.6,0
14,1,86,0,0,36.9,14.6,0
9,3,360,0,0,35.9,74.9,2
13,2,80,0,0,21.6,17.3,0
23,5,108,0,0,29.5,19.7,0
3,2,22,0,0,23.5,9.7,0
5,2,0,0,0,30.1,0.0,0
21,2,136,0,0,34.8,30.0,0
0,4,0,3,0,28.8,3.0,0
15,6,137,0,0,23.6,25.4,0
23,3,70,1,0,23.9,18.2,0
14,3,102,0,0,20.7,19.6,0
11,6,122,1,0,32.5,25.3,0
16,2,163,0,0,28.3,33.4,0
22,5,155,2,0,26.7,30.6,0
10,1,104,0,0,35.6,23.2,0
20,0,70,0,0,35.4,16.4,0
8,3,341,1,0,32.7,63.0,1
6,5,215,3,0,35.1,46.9,1
0,3,0,0,0,22.2,0.0,0
13,5,138,0,0,29.7,30.7,0
15,4,107,0,0,24.0,24.8,0
21,3,129,0,0,30.0,22.5,0
9,0,590,3,0,35.9,100.0,2
13,3,139,0,0,20.3,24.5,0
21,0,122,0,0,20.6,23.8,0
19,3,261,0,0,23.4,51.3,1
1,4,33,0,0,24.4,8.9,0
13,3,109,0,0,27.7,25.7,0
20,6,37,0,1,22.4,11.6,0
6,6,111,2,0,30.3,20.5,0
19,4,116,1,1,34.0,22.6,0
11,6,93,0,0,19.0,13.5,0
17,1,491,1,0,25.9,95.8,2
9,6,284,0,0,26.3,59.7,1
0,0,46,1,0,28.5,14.0,0
15,0,173,0,0,22.6,30.9,0
1,2,20,1,0,25.6,2.2,0
23,2,146,0,0,28.1,29.1,0
0,0,23,0,0,36.4,5.4,0
12,1,172,2,0,33.7,32.0,0
23,0,149,0,0,20.0,31.1,0
15,3,148,0,0,37.3,28.2,0
15,2,93,0,0,22.9,18.6,0
23,3,133,1,0,32.3,28.2,0
18,0,330,0,0,25.4,66.0,1
20,2,95,1,0,37.5,17.7,0
5,1,14,0,0,23.0,2.5,0
19,6,269,1,0,29.3,53.5,1
15,2,109,1,0,34.7,20.7,0
22,4,106,2,0,23.4,20.4,0
15,4,218,3,0,22.7,48.4,1
16,4,146,3,0,19.6,30.9,0
22,0,175,1,0,21.2,34.1,0
5,1,51,3,0,18.8,12.3,0
5,5,35,0,0,33.0,6.0,0
12,0,195,0,0,23.9,42.5,0
16,2,96,0,0,31.0,20.3,0
16,5,142,0,0,32.3,28.1,0
8,3,448,2,0,36.5,90.9,2
5,4,0,0,0,24.4,0.0,0
15,0,91,0,0,32.0,14.8,0
17,3,224,0,0,27.4,41.2,0
11,5,160,0,0,30.6,32.4,0
8,2,336,2,0,29.7,72.4,2
19,6,304,0,0,28.8,67.5,1
2,4,36,1,0,23.6,9.1,0
3,1,37,0,0,33.3,8.9,0
18,4,492,1,0,35.4,93.0,2
6,1,98,0,1,22.3,18.0,0
4,1,0,2,0,24.5,0.0,0
16,6,109,0,0,24.5,19.9,0
7,4,376,1,0,32.1,74.7,2
16,2,141,2,0,34.8,26.8,0
8,5,316,0,0,26.8,57.3,1
21,0,56,0,0,25.0,13.4,0
14,6,158,1,0,22.3,28.4,0
12,2,179,1,0,18.2,36.5,0
16,1,46,0,1,19.9,15.4,0
16,0,146,0,0,23.5,26.4,0
1,5,11,0,0,19.1,0.0,0
22,3,124,0,0,27.8,23.9,0
3,0,36,0,0,32.3,10.5,0
4,0,35,1,0,19.1,12.9,0
10,0,182,0,0,35.1,32.7,0
23,0,130,0,0,36.0,27.5,0
18,5,263,0,0,36.8,51.2,1
21,5,54,0,0,33.2,10.5,0
2,1,38,0,0,22.0,15.5,0
5,5,33,1,0,18.1,2.1,0
11,0,161,0,0,31.9,33.0,0
2,0,37,0,0,19.7,8.8,0
20,0,135,1,0,22.4,30.3,0
2,5,0,0,0,31.6,0.3,0
9,0,344,0,0,23.6,69.7,1
13,1,113,0,0,22.0,21.4,0
22,3,107,0,0,29.6,22.2,0
14,6,222,1,0,18.7,43.4,0
12,1,122,0,0,32.0,26.3,0
6,2,178,0,0,34.6,34.5,0
2,4,0,0,0,27.4,1.1,0
16,5,105,0,0,27.3,20.9,0
18,3,291,2,0,24.4,61.6,1
11,6,90,0,0,27.5,17.8,0
5,2,9,0,0,21.7,0.0,0
19,3,316,0,0,32.6,67.0,1
8,5,216,0,0,31.6,40.5,0
7,6,311,2,0,20.2,60.2,1
18,3,294,0,0,21.3,57.0,1
22,4,100,3,0,33.0,24.1,0
1,0,42,1,0,34.0,2.0,0
5,3,6,0,1,35.7,10.6,0
2,1,4,0,0,19.8,4.0,0
21,4,80,0,0,27.5,16.7,0
15,4,169,0,0,36.3,33.6,0
14,5,110,2,0,25.8,22.9,0
12,6,169,0,0,31.5,35.4,0
19,3,331,0,0,31.4,68.1,1
7,4,308,0,0,25.2,63.3,1
19,4,293,2,0,30.9,58.9,1
6,0,154,0,0,24.8,30.2,0
13,1,80,0,0,34.4,15.5,0
13,1,124,0,0,34.7,24.2,0
11,5,135,0,0,26.1,30.4,0
5,2,11,0,0,31.7,4.0,0
20,5,111,1,0,24.1,13.4,0
3,4,68,2,0,28.0,15.6,0
22,2,115,3,0,20.2,23.6,0
17,6,260,0,0,21.0,51.9,1
8,1,294,0,0,35.4,57.6,1
14,2,58,2,1,27.2,15.0,0
21,2,67,0,0,23.9,16.2,0
8,1,296,0,0,26.9,56.9,1
1,4,27,1,0,28.6,6.6,0
5,0,38,0,0,20.9,4.7,0
8,2,400,0,0,22.9,75.9,2
18,3,162,0,1,18.8,30.5,0
3,3,51,1,0,24.8,12.8,0
13,3,82,3,1,23.1,19.3,0
13,0,170,0,0,37.9,35.5,0
17,6,304,0,0,19.0,63.0,1
6,6,84,0,0,31.8,18.3,0
16,5,36,0,1,21.6,5.3,0
0,3,19,1,0,31.1,5.1,0
14,4,89,0,0,19.9,20.2,0
22,2,136,0,0,32.6,29.5,0
18,3,322,0,0,25.8,68.0,1
10,2,256,1,0,21.0,53.3,1
6,4,100,0,0,23.1,21.1,0
2,5,71,3,0,19.7,17.4,0
11,2,72,0,0,31.5,14.3,0
19,4,376,0,0,26.6,72.6,2
9,4,493,3,0,25.5,98.1,2
12,4,94,0,0,25.9,16.6,0
18,2,393,0,0,33.6,76.6,2
17,3,271,0,0,36.0,53.8,1
11,5,200,2,0,37.2,37.6,0
10,4,152,0,0,35.2,29.5,0
9,6,254,0,0,35.5,45.1,1
0,4,41,1,0,31.1,8.8,0
12,4,222,3,0,26.2,44.4,0
19,1,369,0,0,38.0,71.3,2
23,3,142,0,0,23.0,30.4,0
15,5,168,0,0,32.9,36.4,0
17,4,347,2,0,21.2,64.6,1
5,3,5,2,0,24.5,0.0,0
0,1,23,0,0,31.7,2.3,0
5,3,11,0,0,30.1,0.0,0
7,3,380,0,0,33.0,78.5,2
16,3,127,0,0,26.3,24.8,0
3,5,8,0,0,28.7,0.8,0
15,6,139,0,0,26.0,21.8,0
11,3,121,0,0,31.0,26.1,0
3,1,52,1,0,29.6,6.7,0
23,1,91,0,0,20.8,18.4,0
6,2,206,0,0,19.5,42.0,0
7,6,263,0,0,26.9,56.7,1
18,2,335,1,0,21.0,63.1,1
7,2,487,1,0,24.1,88.3,2
18,5,251,1,0,31.5,50.8,1
4,4,0,0,0,30.7,5.4,0
18,2,343,0,0,25.3,72.3,2
12,3,116,0,0,24.9,23.8,0
16,2,152,0,0,36.5,28.9,0
16,3,106,2,0,18.3,23.6,0
7,2,373,0,0,30.2,71.7,2
20,1,64,0,0,36.3,14.2,0
7,5,192,0,0,26.0,39.9,0
16,0,207,3,0,34.9,44.6,0
1,3,38,0,0,23.1,15.9,0
22,5,43,0,0,32.3,9.8,0
19,2,204,0,0,21.8,39.3,0
16,2,164,0,0,29.7,32.7,0
14,0,193,1,0,24.4,33.3,0
6,3,166,0,0,21.9,31.1,0
6,4,177,0,0,29.6,34.2,0
23,3,137,0,0,34.1,25.8,0
0,2,12,0,0,27.9,2.9,0
16,3,300,3,0,24.0,57.5,1
7,2,299,0,0,24.2,63.2,1
5,3,4,2,1,28.2,0.8,0
5,0,29,0,0,19.9,5.8,0
20,5,118,0,0,33.6,22.6,0
6,2,92,0,0,28.6,18.9,0
19,1,401,0,0,21.1,82.7,2
5,6,38,0,0,24.5,5.0,0
20,4,117,1,0,23.4,21.4,0
9,2,390,0,0,25.1,77.1,2
14,2,182,0,0,26.3,32.4,0
1,3,60,1,0,37.5,9.5,0
0,6,18,0,0,32.3,2.2,0
0,2,39,0,0,29.2,10.4,0
6,4,123,2,0,20.1,25.4,0
10,5,97,1,0,27.4,20.0,0
22,5,66,0,0,30.1,15.8,0
3,0,5,0,0,25.4,0.6,0
15,1,179,0,0,37.5,37.0,0
4,6,12,0,0,22.0,2.1,0
7,2,433,1,0,23.2,87.4,2
22,0,180,1,0,35.4,34.3,0
11,6,135,2,0,21.7,19.7,0
14,2,130,0,0,32.1,25.6,0
23,0,95,0,0,26.5,23.3,0
16,0,117,0,0,18.3,26.2,0
16,6,170,1,0,27.8,36.9,0
20,0,136,0,0,37.5,30.9,0
17,1,433,1,0,19.8,86.9,2
20,1,119,1,0,26.6,24.4,0
14,5,131,0,0,21.6,24.3,0
14,4,231,1,0,37.0,45.3,1
12,4,75,0,0,25.8,16.8,0
10,3,213,2,0,29.7,46.2,1
17,3,306,0,0,34.4,60.8,1
4,1,15,0,0,21.6,1.6,0
19,6,73,0,1,25.0,14.6,0
10,1,108,0,0,21.3,23.4,0
6,6,102,0,0,36.0,16.1,0
12,0,149,1,0,32.8,22.9,0
14,3,171,0,0,25.6,32.5,0
2,1,3,0,0,28.3,0.0,0
3,3,18,0,0,37.9,2.1,0
6,0,103,0,0,23.1,20.2,0
0,0,8,0,0,37.2,0.2,0
11,2,112,0,0,35.0,26.8,0
22,0,64,1,0,35.5,13.8,0
23,5,77,0,0,34.9,16.3,0
